x,y
0.0,0.0
0.01010101010099096,0.0
0.0,0.01190476190481149
1.0,0.0
0.9898989898989634,0.0
1.0,0.01190476190473943
1.0,1.0
1.0,0.9880952380952067
0.9880952380951885,1.0
0.0,1.0
0.01190476190481149,1.0
0.0,0.9880952380951885
0.3009219778079702,0.40809882938578323
0.30512416800938413,0.40813733392773505
0.3003490058023523,0.42006974620708987
0.7012168624144911,0.4002665878216793
0.6973518518305397,0.40041389839109537
0.700811047671703,0.4117768162176641
0.6963921377918463,0.6000741381857863
0.6969720255922384,0.5880236732893495
0.6841204189786413,0.6004038815697271
0.2944190800468795,0.6082577850245575
0.3057994612469877,0.6078405176757423
0.2947758924978207,0.597158613898249
0.02020202020198209,0.0
0.03030303030297262,0.0
0.04040404040396117,0.0
0.05050505050494877,0.0
0.06060606060593743,0.0
0.07070707070692972,0.0
0.08080808080792434,0.0
0.09090909090891897,0.0
0.1010101010099136,0.0
0.1111111111109082,0.0
0.1212121212119015,0.0
0.1313131313128882,0.0
0.1414141414138693,0.0
0.15151515151485,0.0
0.1616161616158306,0.0
0.1717171717168112,0.0
0.1818181818177918,0.0
0.1919191919187724,0.0
0.202020202019753,0.0
0.2121212121207337,0.0
0.2222222222217143,0.0
0.2323232323226949,0.0
0.2424242424236755,0.0
0.2525252525246561,0.0
0.2626262626256367,0.0
0.2727272727266173,0.0
0.282828282827598,0.0
0.2929292929285786,0.0
0.3030303030295592,0.0
0.3131313131305398,0.0
0.3232323232315205,0.0
0.3333333333325011,0.0
0.3434343434334817,0.0
0.3535353535344622,0.0
0.3636363636354429,0.0
0.3737373737364235,0.0
0.3838383838374042,0.0
0.3939393939383848,0.0
0.4040404040393654,0.0
0.414141414140346,0.0
0.4242424242413266,0.0
0.4343434343423073,0.0
0.4444444444432879,0.0
0.4545454545442685,0.0
0.4646464646452491,0.0
0.4747474747462297,0.0
0.4848484848472103,0.0
0.4949494949481948,0.0
0.5050505050492035,0.0
0.5151515151502364,0.0
0.5252525252512731,0.0
0.5353535353523099,0.0
0.5454545454533466,0.0
0.5555555555543834,0.0
0.5656565656554201,0.0
0.5757575757564569,0.0
0.5858585858574936,0.0
0.5959595959585303,0.0
0.606060606059567,0.0
0.6161616161606038,0.0
0.6262626262616405,0.0
0.6363636363626773,0.0
0.646464646463714,0.0
0.6565656565647509,0.0
0.6666666666657876,0.0
0.6767676767668243,0.0
0.6868686868678611,0.0
0.6969696969688978,0.0
0.7070707070699345,0.0
0.7171717171709712,0.0
0.727272727272008,0.0
0.7373737373730447,0.0
0.7474747474740815,0.0
0.7575757575751182,0.0
0.767676767676155,0.0
0.7777777777771917,0.0
0.7878787878782285,0.0
0.7979797979792652,0.0
0.8080808080803019,0.0
0.8181818181813386,0.0
0.8282828282823754,0.0
0.8383838383834121,0.0
0.8484848484844489,0.0
0.8585858585854856,0.0
0.8686868686865225,0.0
0.8787878787875592,0.0
0.888888888888596,0.0
0.8989898989896327,0.0
0.9090909090906695,0.0
0.9191919191917061,0.0
0.9292929292927429,0.0
0.9393939393937796,0.0
0.9494949494948164,0.0
0.9595959595958531,0.0
0.9696969696968899,0.0
0.9797979797979266,0.0
1.0,0.02380952380947898
1.0,0.03571428571421677
1.0,0.04761904761895251
1.0,0.05952380952368881
1.0,0.07142857142842962
1.0,0.08333333333317335
1.0,0.09523809523791707
1.0,0.1071428571426608
1.0,0.1190476190474038
1.0,0.1309523809521393
1.0,0.1428571428568671
1.0,0.1547619047615943
1.0,0.1666666666663215
1.0,0.1785714285710487
1.0,0.1904761904757759
1.0,0.202380952380503
1.0,0.2142857142852302
1.0,0.2261904761899574
1.0,0.2380952380946846
1.0,0.2499999999994118
1.0,0.261904761904139
1.0,0.2738095238088661
1.0,0.2857142857135933
1.0,0.2976190476183205
1.0,0.3095238095230477
1.0,0.3214285714277749
1.0,0.333333333332502
1.0,0.3452380952372292
1.0,0.3571428571419564
1.0,0.3690476190466836
1.0,0.3809523809514108
1.0,0.3928571428561379
1.0,0.4047619047608651
1.0,0.4166666666655923
1.0,0.4285714285703195
1.0,0.4404761904750467
1.0,0.4523809523797739
1.0,0.464285714284501
1.0,0.4761904761892283
1.0,0.4880952380939554
1.0,0.4999999999986934
1.0,0.5119047619034759
1.0,0.5238095238082692
1.0,0.5357142857130623
1.0,0.5476190476178556
1.0,0.5595238095226489
1.0,0.5714285714274422
1.0,0.5833333333322355
1.0,0.5952380952370288
1.0,0.607142857141822
1.0,0.6190476190466153
1.0,0.6309523809514086
1.0,0.6428571428562019
1.0,0.6547619047609952
1.0,0.6666666666657884
1.0,0.6785714285705817
1.0,0.6904761904753749
1.0,0.7023809523801682
1.0,0.7142857142849615
1.0,0.7261904761897547
1.0,0.738095238094548
1.0,0.7499999999993413
1.0,0.7619047619041346
1.0,0.7738095238089278
1.0,0.785714285713721
1.0,0.7976190476185143
1.0,0.8095238095233076
1.0,0.8214285714281009
1.0,0.8333333333328942
1.0,0.8452380952376874
1.0,0.8571428571424807
1.0,0.8690476190472739
1.0,0.8809523809520672
1.0,0.8928571428568605
1.0,0.9047619047616537
1.0,0.916666666666447
1.0,0.9285714285712403
1.0,0.9404761904760336
1.0,0.9523809523808269
1.0,0.9642857142856202
1.0,0.9761904761904134
0.976190476190377,1.0
